Time (ms),Name,Value
3,"Target RPM","4824.6"
4,"Left speed","4822.8564453125"
5,"D","3.0E-5"
5,"I","1.0E-4"
5,"PID output","0.8059962519531159"
5,"P","1.0E-4"
5,"PID at Target","false"
5,"Right speed","4822.85693359375"
49818,"Left speed","142.85714721679688"
49818,"Left speed","142.85714721679688"
49818,"Left speed","142.85714721679688"
49818,"Right speed","142.85714721679688"
49818,"Right speed","142.85714721679688"
49818,"Right speed","142.85714721679688"
49818,"PID output","1.3505269246002105"
49818,"PID output","1.3505269246002105"
49818,"PID output","1.3505269246002105"
49918,"PID output","1.342081774697867"
49918,"PID output","1.342081774697867"
49918,"PID output","1.342081774697867"
49918,"Left speed","1085.71435546875"
49923,"Left speed","1085.71435546875"
49923,"Left speed","1085.71435546875"
49923,"Right speed","1080.0001220703125"
49923,"Right speed","1080.0001220703125"
49923,"Right speed","1080.0001220703125"
50018,"PID output","1.2356028466796876"
50018,"PID output","1.2356028466796876"
50018,"PID output","1.2356028466796876"
50018,"Left speed","2914.285888671875"
50018,"Left speed","2914.285888671875"
50018,"Left speed","2914.285888671875"
50018,"Right speed","2914.285888671875"
50019,"Right speed","2914.285888671875"
50019,"Right speed","2914.285888671875"
50119,"PID output","1.135602822265625"
50119,"PID output","1.135602822265625"
50119,"PID output","1.135602822265625"
50119,"Left speed","3611.4287109375"
50119,"Left speed","3611.4287109375"
50119,"Left speed","3611.4287109375"
50119,"Right speed","3611.4287109375"
50119,"Right speed","3611.4287109375"
50119,"Right speed","3611.4287109375"
50218,"PID output","1.10531712890625"
50218,"PID output","1.10531712890625"
50218,"PID output","1.10531712890625"
50218,"Left speed","3845.71484375"
50218,"Left speed","3845.71484375"
50218,"Left speed","3845.71484375"
50218,"Right speed","3845.71484375"
50218,"Right speed","3845.71484375"
50218,"Right speed","3845.71484375"
50319,"PID output","1.063031435546875"
50319,"PID output","1.063031435546875"
50319,"PID output","1.063031435546875"
50319,"Left speed","4194.28564453125"
50319,"Left speed","4194.28564453125"
50319,"Left speed","4194.28564453125"
50319,"Right speed","4194.28662109375"
50319,"Right speed","4194.28662109375"
50319,"Right speed","4194.28662109375"
50419,"Left speed","4588.5712890625"
50419,"Left speed","4588.5712890625"
50419,"Left speed","4588.5712890625"
50419,"Right speed","4588.57177734375"
50419,"Right speed","4588.57177734375"
50419,"Right speed","4588.57177734375"
50419,"PID output","1.0236028710937501"
50419,"PID output","1.0236028710937501"
50419,"PID output","1.0236028710937501"
50519,"Left speed","4777.142578125"
50519,"Left speed","4777.142578125"
50519,"Left speed","4777.142578125"
50519,"Right speed","4777.142578125"
50519,"Right speed","4777.142578125"
50519,"Right speed","4777.142578125"
50519,"PID output","1.0047457421875001"
50519,"PID output","1.0047457421875001"
50519,"PID output","1.0047457421875001"
50619,"Left speed","4885.71435546875"
50619,"Left speed","4885.71435546875"
50619,"Left speed","4885.71435546875"
50619,"Right speed","4885.7138671875"
50619,"Right speed","4885.7138671875"
50619,"Right speed","4885.7138671875"
50619,"PID output","0.9983367999999997"
50619,"PID output","0.9983367999999997"
50619,"PID output","0.9983367999999997"
50719,"PID output","0.9733958015624999"
50719,"PID output","0.9733958015624999"
50719,"PID output","0.9733958015624999"
50719,"Left speed","5057.142578125"
50719,"Left speed","5057.142578125"
50719,"Left speed","5057.142578125"
50719,"Right speed","5062.85693359375"
50719,"Right speed","5062.85693359375"
50719,"Right speed","5062.85693359375"
50820,"Left speed","5211.4287109375"
50820,"Left speed","5211.4287109375"
50820,"Left speed","5211.4287109375"
50820,"Right speed","5217.142578125"
50820,"Right speed","5217.142578125"
50820,"Right speed","5217.142578125"
50820,"PID output","0.951144903125"
50820,"PID output","0.951144903125"
50820,"PID output","0.951144903125"
50920,"Left speed","5297.142578125"
50920,"Left speed","5297.142578125"
50920,"Left speed","5297.142578125"
50920,"Right speed","5302.85693359375"
50920,"Right speed","5302.85693359375"
50920,"Right speed","5302.85693359375"
50920,"PID output","0.93362552421875"
50920,"PID output","0.93362552421875"
50920,"PID output","0.93362552421875"
51021,"Left speed","5354.28466796875"
51021,"Left speed","5354.28466796875"
51021,"Left speed","5354.28466796875"
51022,"Right speed","5348.5712890625"
51022,"Right speed","5348.5712890625"
51022,"Right speed","5348.5712890625"
