Time (ms),Name,Value
6,"Target RPM","4824.6"
7,"Left speed","4868.57177734375"
7,"D","3.0E-5"
7,"I","1.0E-4"
7,"PID output","0.8131160277343696"
7,"P","1.0E-4"
7,"PID at Target","false"
7,"Right speed","4862.85693359375"
7027,"Left speed","45.71428680419922"
7028,"Left speed","45.71428680419922"
7028,"Right speed","142.85714721679688"
7028,"Right speed","142.85714721679688"
7028,"PID output","1.3554295579711861"
7028,"PID output","1.3554295579711861"
7125,"Left speed","811.4285888671875"
7125,"Left speed","811.4285888671875"
7125,"Right speed","1085.71435546875"
7125,"Right speed","1085.71435546875"
7125,"PID output","1.3339558453247016"
7125,"PID output","1.3339558453247016"
7225,"Left speed","2640.0"
7225,"Left speed","2640.0"
7230,"Right speed","2485.71435546875"
7231,"Right speed","2485.71435546875"
7231,"PID output","1.21846"
7231,"PID output","1.21846"
7331,"Right speed","3628.5712890625"
7332,"Right speed","3628.5712890625"
7332,"PID output","1.1161743066406251"
7332,"PID output","1.1161743066406251"
7332,"Left speed","3542.857177734375"
7332,"Left speed","3542.857177734375"
7425,"Left speed","3817.142578125"
7425,"Left speed","3817.142578125"
7425,"Right speed","3862.85693359375"
7425,"Right speed","3862.85693359375"
7425,"PID output","1.0927457421875"
7425,"PID output","1.0927457421875"
7526,"Left speed","4137.142578125"
7526,"Left speed","4137.142578125"
7526,"Right speed","4234.2861328125"
7526,"Right speed","4234.2861328125"
7526,"PID output","1.053888564453125"
7526,"PID output","1.053888564453125"
7625,"Left speed","4559.99951171875"
7625,"Left speed","4559.99951171875"
7625,"Right speed","4622.85693359375"
7625,"Right speed","4622.85693359375"
7625,"PID output","1.017888515625"
7625,"PID output","1.017888515625"
7725,"Left speed","4794.28515625"
7726,"Left speed","4794.28515625"
7726,"Right speed","4777.14306640625"
7726,"Right speed","4777.14306640625"
7726,"PID output","1.0030314843750001"
7727,"PID output","1.0030314843750001"
7825,"Right speed","4885.7138671875"
7826,"Right speed","4885.7138671875"
7826,"PID output","0.9916993382812501"
7826,"PID output","0.9916993382812501"
7826,"Left speed","4857.142578125"
7826,"Left speed","4857.142578125"
7926,"Left speed","5005.71435546875"
7926,"Left speed","5005.71435546875"
7926,"PID output","0.9732198636718751"
7926,"PID output","0.9732198636718751"
7926,"Right speed","5034.28515625"
7926,"Right speed","5034.28515625"
8025,"Left speed","5148.572265625"
8025,"Left speed","5148.572265625"
8025,"PID output","0.9546031722656253"
8025,"PID output","0.9546031722656253"
8025,"Right speed","5177.142578125"
8025,"Right speed","5177.142578125"
8126,"Left speed","5245.71484375"
8126,"Left speed","5245.71484375"
8126,"Right speed","5268.5712890625"
8126,"Right speed","5268.5712890625"
8126,"PID output","0.9371066253906248"
8126,"PID output","0.9371066253906248"
8226,"Left speed","5337.1435546875"
8226,"Left speed","5337.1435546875"
8226,"Right speed","5325.71484375"
8226,"Right speed","5325.71484375"
8226,"PID output","0.9209814906249996"
8226,"PID output","0.9209814906249996"
8326,"Right speed","5365.7158203125"
8326,"Right speed","5365.7158203125"
8326,"PID output","0.9068678285156245"
8326,"PID output","0.9068678285156245"
8326,"Left speed","5359.99951171875"
8326,"Left speed","5359.99951171875"
8429,"Left speed","5377.1435546875"
8429,"Left speed","5377.1435546875"
8430,"PID output","0.8953140511718748"
8430,"PID output","0.8953140511718748"
8430,"Right speed","5377.1435546875"
8430,"Right speed","5377.1435546875"
8526,"PID output","0.8848574730468745"
8527,"PID output","0.8848574730468745"
8527,"Right speed","5377.1435546875"
8527,"Right speed","5377.1435546875"
8626,"Left speed","5371.4296875"
8626,"Left speed","5371.4296875"
8626,"PID output","0.8750638109374991"
8626,"PID output","0.8750638109374991"
8626,"Right speed","5365.71484375"
8626,"Right speed","5365.71484375"
8726,"Left speed","5342.8564453125"
8726,"Left speed","5342.8564453125"
8726,"PID output","0.866275892968749"
8726,"PID output","0.866275892968749"
